Year,Month,Day,Hour,Minute,Clearsky DHI,Clearsky DNI,Clearsky GHI,DHI,DNI,GHI
2014,4,30,16,0,91,717,435,127,0,127
2014,4,30,16,30,82,657,341,99,0,99
2014,4,30,17,0,70,578,246,96,0,96
2014,4,30,17,30,55,474,155,60,0,60
2014,4,30,18,0,43,279,76,29,0,29
2014,4,30,18,30,0,0,0,0,0,0
2014,4,30,19,0,0,0,0,0,0,0
2014,4,30,19,30,0,0,0,0,0,0
2014,4,30,20,0,0,0,0,0,0,0
2014,4,30,20,30,0,0,0,0,0,0
2014,4,30,21,0,0,0,0,0,0,0
2014,4,30,21,30,0,0,0,0,0,0
2014,4,30,22,0,0,0,0,0,0,0
2014,4,30,22,30,0,0,0,0,0,0
2014,4,30,23,0,0,0,0,0,0,0
2014,4,30,23,30,0,0,0,0,0,0
2014,5,1,0,0,0,0,0,0,0,0
2014,5,1,0,30,0,0,0,0,0,0
2014,5,1,1,0,0,0,0,0,0,0
2014,5,1,1,30,0,0,0,0,0,0
2014,5,1,2,0,0,0,0,0,0,0
2014,5,1,2,30,0,0,0,0,0,0
2014,5,1,3,0,0,0,0,0,0,0
2014,5,1,3,30,0,0,0,0,0,0
2014,5,1,4,0,0,0,0,0,0,0
2014,5,1,4,30,0,0,0,0,0,0
2014,5,1,5,0,14,123,20,3,0,3
2014,5,1,5,30,42,322,87,15,0,15
2014,5,1,6,0,59,484,172,31,0,31
2014,5,1,6,30,72,592,265,47,0,47
2014,5,1,7,0,83,668,360,64,0,64
2014,5,1,7,30,91,723,454,80,0,80
2014,5,1,8,0,98,765,543,123,0,123
2014,5,1,8,30,103,797,626,142,0,142
2014,5,1,9,0,108,822,700,196,7,201
2014,5,1,9,30,112,842,765,212,10,220
2014,5,1,10,0,115,856,818,229,10,238
2014,5,1,10,30,117,867,859,238,13,250
2014,5,1,11,0,118,873,886,178,6,183
2014,5,1,11,30,119,876,899,179,7,186
2014,5,1,12,0,119,876,897,274,14,287
2014,5,1,12,30,119,872,881,268,15,282
2014,5,1,13,0,117,864,851,148,1,149
2014,5,1,13,30,115,854,808,142,0,142
2014,5,1,14,0,112,839,753,357,253,551
2014,5,1,14,30,108,819,687,313,268,503
2014,5,1,15,0,104,794,611,219,13,227
2014,5,1,15,30,98,761,527,191,9,196
2014,5,1,16,0,91,717,437,91,717,437
2014,5,1,16,30,82,660,344,82,660,344
2014,5,1,17,0,71,584,249,71,584,249
2014,5,1,17,30,56,484,159,56,484,159
2014,5,1,18,0,44,293,79,44,293,79
2014,5,1,18,30,0,0,0,0,0,0
2014,5,1,19,0,0,0,0,0,0,0
2014,5,1,19,30,0,0,0,0,0,0
2014,5,1,20,0,0,0,0,0,0,0
2014,5,1,20,30,0,0,0,0,0,0
2014,5,1,21,0,0,0,0,0,0,0
2014,5,1,21,30,0,0,0,0,0,0
2014,5,1,22,0,0,0,0,0,0,0
2014,5,1,22,30,0,0,0,0,0,0
2014,5,1,23,0,0,0,0,0,0,0
2014,5,1,23,30,0,0,0,0,0,0
2014,5,2,0,0,0,0,0,0,0,0
2014,5,2,0,30,0,0,0,0,0,0
2014,5,2,1,0,0,0,0,0,0,0
2014,5,2,1,30,0,0,0,0,0,0
2014,5,2,2,0,0,0,0,0,0,0
2014,5,2,2,30,0,0,0,0,0,0
2014,5,2,3,0,0,0,0,0,0,0
2014,5,2,3,30,0,0,0,0,0,0
2014,5,2,4,0,0,0,0,0,0,0
2014,5,2,4,30,0,0,0,0,0,0
2014,5,2,5,0,16,148,24,7,0,7
2014,5,2,5,30,45,354,96,28,0,28
2014,5,2,6,0,62,521,185,55,0,55
2014,5,2,6,30,75,631,283,84,0,84
2014,5,2,7,0,85,708,382,173,96,213
2014,5,2,7,30,94,766,480,220,96,268
2014,5,2,8,0,101,810,574,185,9,190
2014,5,2,8,30,106,843,661,212,11,219
2014,5,2,9,0,111,870,740,337,249,517
2014,5,2,9,30,115,890,808,368,253,565
2014,5,2,10,0,118,905,864,118,905,864
2014,5,2,10,30,120,915,906,120,915,906
2014,5,2,11,0,122,922,934,122,922,934
2014,5,2,11,30,123,924,947,123,924,947
2014,5,2,12,0,123,924,945,123,924,945
2014,5,2,12,30,122,919,928,122,919,928
2014,5,2,13,0,120,911,896,405,267,633
2014,5,2,13,30,118,900,851,384,266,601
2014,5,2,14,0,115,884,793,356,265,560
2014,5,2,14,30,111,864,723,324,263,511
2014,5,2,15,0,106,837,644,287,261,455
2014,5,2,15,30,100,803,556,213,22,226
2014,5,2,16,0,93,759,462,179,19,188
2014,5,2,16,30,84,701,364,144,11,148
2014,5,2,17,0,73,625,266,73,625,266
2014,5,2,17,30,58,523,171,58,523,171
2014,5,2,18,0,46,328,87,46,328,87
2014,5,2,18,30,0,0,0,0,0,0
2014,5,2,19,0,0,0,0,0,0,0
2014,5,2,19,30,0,0,0,0,0,0
2014,5,2,20,0,0,0,0,0,0,0
2014,5,2,20,30,0,0,0,0,0,0
2014,5,2,21,0,0,0,0,0,0,0
2014,5,2,21,30,0,0,0,0,0,0
2014,5,2,22,0,0,0,0,0,0,0
2014,5,2,22,30,0,0,0,0,0,0
2014,5,2,23,0,0,0,0,0,0,0
2014,5,2,23,30,0,0,0,0,0,0
2014,5,3,0,0,0,0,0,0,0,0
2014,5,3,0,30,0,0,0,0,0,0
2014,5,3,1,0,0,0,0,0,0,0
2014,5,3,1,30,0,0,0,0,0,0
2014,5,3,2,0,0,0,0,0,0,0
2014,5,3,2,30,0,0,0,0,0,0
2014,5,3,3,0,0,0,0,0,0,0
2014,5,3,3,30,0,0,0,0,0,0
2014,5,3,4,0,0,0,0,0,0,0
2014,5,3,4,30,0,0,0,0,0,0
2014,5,3,5,0,18,165,27,18,165,27
2014,5,3,5,30,46,371,101,46,371,101
2014,5,3,6,0,63,535,192,63,535,192
2014,5,3,6,30,76,642,290,76,642,290
2014,5,3,7,0,86,718,390,169,242,271
2014,5,3,7,30,95,773,487,220,235,340
2014,5,3,8,0,101,815,581,262,212,387
2014,5,3,8,30,107,847,667,307,207,445
2014,5,3,9,0,112,871,744,344,209,496
2014,5,3,9,30,116,889,810,379,162,506
2014,5,3,10,0,119,903,865,408,158,540
2014,5,3,10,30,121,912,906,425,163,565
2014,5,3,11,0,122,918,933,438,233,644
2014,5,3,11,30,123,920,945,435,243,653
2014,5,3,12,0,123,919,943,351,28,377
2014,5,3,12,30,122,914,926,344,29,370
2014,5,3,13,0,121,907,895,198,7,204
2014,5,3,13,30,118,895,850,189,5,194
2014,5,3,14,0,115,880,792,109,0,109
2014,5,3,14,30,111,859,722,99,0,99
2014,5,3,15,0,106,833,643,166,0,166
2014,5,3,15,30,101,798,555,143,0,143
2014,5,3,16,0,93,754,462,198,54,225
2014,5,3,16,30,84,696,364,159,44,177
2014,5,3,17,0,73,620,266,122,137,165
2014,5,3,17,30,58,519,172,85,96,106
2014,5,3,18,0,47,328,88,50,35,54
2014,5,3,18,30,0,0,0,0,0,0
2014,5,3,19,0,0,0,0,0,0,0
2014,5,3,19,30,0,0,0,0,0,0
2014,5,3,20,0,0,0,0,0,0,0
2014,5,3,20,30,0,0,0,0,0,0
2014,5,3,21,0,0,0,0,0,0,0
2014,5,3,21,30,0,0,0,0,0,0
2014,5,3,22,0,0,0,0,0,0,0
2014,5,3,22,30,0,0,0,0,0,0
2014,5,3,23,0,0,0,0,0,0,0
2014,5,3,23,30,0,0,0,0,0,0
2014,5,4,0,0,0,0,0,0,0,0
2014,5,4,0,30,0,0,0,0,0,0
2014,5,4,1,0,0,0,0,0,0,0
2014,5,4,1,30,0,0,0,0,0,0
2014,5,4,2,0,0,0,0,0,0,0
2014,5,4,2,30,0,0,0,0,0,0
2014,5,4,3,0,0,0,0,0,0,0
2014,5,4,3,30,0,0,0,0,0,0
2014,5,4,4,0,0,0,0,0,0,0
2014,5,4,4,30,0,0,0,0,0,0
2014,5,4,5,0,19,176,29,19,176,29
2014,5,4,5,30,47,380,104,47,380,104
2014,5,4,6,0,64,544,197,64,544,197
2014,5,4,6,30,77,652,296,77,652,296
2014,5,4,7,0,87,729,397,87,729,397
2014,5,4,7,30,95,785,496,95,785,496
2014,5,4,8,0,102,827,591,102,827,591
2014,5,4,8,30,108,858,678,108,858,678
2014,5,4,9,0,113,882,755,287,31,310
2014,5,4,9,30,116,900,822,313,32,338
2014,5,4,10,0,119,913,876,103,0,103
2014,5,4,10,30,121,921,917,108,0,108
2014,5,4,11,0,123,926,943,397,51,443
2014,5,4,11,30,123,927,955,400,53,448
2014,5,4,12,0,123,926,952,436,93,520
2014,5,4,12,30,123,921,934,425,97,511
2014,5,4,13,0,121,913,903,417,244,626
2014,5,4,13,30,119,902,857,390,249,595
2014,5,4,14,0,116,886,799,363,248,554
2014,5,4,14,30,112,865,729,290,410,583
2014,5,4,15,0,107,839,649,246,422,519
2014,5,4,15,30,101,805,561,222,397,449
2014,5,4,16,0,94,760,467,78,760,451
2014,5,4,16,30,85,703,369,95,646,357
2014,5,4,17,0,74,627,271,106,328,209
2014,5,4,17,30,59,527,176,81,245,136
2014,5,4,18,0,47,338,91,47,338,91
2014,5,4,18,30,0,0,0,0,0,0
2014,5,4,19,0,0,0,0,0,0,0
2014,5,4,19,30,0,0,0,0,0,0
2014,5,4,20,0,0,0,0,0,0,0
2014,5,4,20,30,0,0,0,0,0,0
2014,5,4,21,0,0,0,0,0,0,0
2014,5,4,21,30,0,0,0,0,0,0
2014,5,4,22,0,0,0,0,0,0,0
2014,5,4,22,30,0,0,0,0,0,0
2014,5,4,23,0,0,0,0,0,0,0
2014,5,4,23,30,0,0,0,0,0,0
2014,5,5,0,0,0,0,0,0,0,0
2014,5,5,0,30,0,0,0,0,0,0
2014,5,5,1,0,0,0,0,0,0,0
2014,5,5,1,30,0,0,0,0,0,0
2014,5,5,2,0,0,0,0,0,0,0
2014,5,5,2,30,0,0,0,0,0,0
2014,5,5,3,0,0,0,0,0,0,0
2014,5,5,3,30,0,0,0,0,0,0
2014,5,5,4,0,0,0,0,0,0,0
2014,5,5,4,30,0,0,0,0,0,0
2014,5,5,5,0,20,186,32,20,186,32
2014,5,5,5,30,48,383,107,48,383,107
2014,5,5,6,0,64,540,198,64,540,198
2014,5,5,6,30,77,644,296,77,644,296
2014,5,5,7,0,87,718,395,87,718,395
2014,5,5,7,30,95,772,492,95,772,492
2014,5,5,8,0,102,813,585,213,450,480
2014,5,5,8,30,108,844,670,246,457,551
2014,5,5,9,0,112,868,747,309,383,589
2014,5,5,9,30,116,886,813,328,398,641
2014,5,5,10,0,119,899,867,322,479,720
2014,5,5,10,30,121,908,908,327,493,754
2014,5,5,11,0,123,914,934,413,65,471
2014,5,5,11,30,123,916,947,416,68,477
2014,5,5,12,0,123,915,944,349,27,373
2014,5,5,12,30,123,911,928,342,28,366
2014,5,5,13,0,121,904,897,330,27,354
2014,5,5,13,30,119,893,852,305,483,702
2014,5,5,14,0,116,878,795,286,477,655
2014,5,5,14,30,112,858,727,265,466,598
2014,5,5,15,0,107,833,648,204,535,552
2014,5,5,15,30,102,800,561,195,491,478
2014,5,5,16,0,94,758,468,184,353,358
2014,5,5,16,30,86,702,371,157,311,284
2014,5,5,17,0,74,628,274,119,211,186
2014,5,5,17,30,60,530,179,87,156,122
2014,5,5,18,0,48,345,94,48,345,94
2014,5,5,18,30,0,0,0,0,0,0
2014,5,5,19,0,0,0,0,0,0,0
2014,5,5,19,30,0,0,0,0,0,0
2014,5,5,20,0,0,0,0,0,0,0
2014,5,5,20,30,0,0,0,0,0,0
2014,5,5,21,0,0,0,0,0,0,0
2014,5,5,21,30,0,0,0,0,0,0
2014,5,5,22,0,0,0,0,0,0,0
2014,5,5,22,30,0,0,0,0,0,0
2014,5,5,23,0,0,0,0,0,0,0
2014,5,5,23,30,0,0,0,0,0,0
2014,5,6,0,0,0,0,0,0,0,0
2014,5,6,0,30,0,0,0,0,0,0
2014,5,6,1,0,0,0,0,0,0,0
2014,5,6,1,30,0,0,0,0,0,0
2014,5,6,2,0,0,0,0,0,0,0
2014,5,6,2,30,0,0,0,0,0,0
2014,5,6,3,0,0,0,0,0,0,0
2014,5,6,3,30,0,0,0,0,0,0
2014,5,6,4,0,0,0,0,0,0,0
2014,5,6,4,30,0,0,0,0,0,0
2014,5,6,5,0,21,200,35,21,200,35
2014,5,6,5,30,49,395,111,49,395,111
2014,5,6,6,0,65,550,203,91,189,138
2014,5,6,6,30,78,654,302,139,195,206
2014,5,6,7,0,88,728,402,88,728,402
2014,5,6,7,30,96,782,501,96,782,501
2014,5,6,8,0,103,823,594,103,823,594
2014,5,6,8,30,109,855,681,109,855,681
2014,5,6,9,0,114,880,759,114,880,759
2014,5,6,9,30,117,898,826,117,898,826
2014,5,6,10,0,120,912,881,120,912,881
2014,5,6,10,30,122,921,922,122,921,922
2014,5,6,11,0,124,926,949,124,926,949
2014,5,6,11,30,125,929,961,125,929,961
2014,5,6,12,0,125,927,959,136,0,136
2014,5,6,12,30,124,923,942,134,0,134
2014,5,6,13,0,122,916,910,423,211,605
2014,5,6,13,30,120,906,866,398,215,576
2014,5,6,14,0,117,891,808,143,0,143
2014,5,6,14,30,113,871,739,131,0,131
2014,5,6,15,0,108,846,659,183,594,570
2014,5,6,15,30,103,813,571,178,549,494
2014,5,6,16,0,95,770,477,95,770,477
2014,5,6,16,30,87,714,379,87,714,379
2014,5,6,17,0,76,640,280,115,8,118
2014,5,6,17,30,61,542,184,77,0,77
2014,5,6,18,0,38,445,98,41,0,41
2014,5,6,18,30,0,0,0,0,0,0
2014,5,6,19,0,0,0,0,0,0,0
2014,5,6,19,30,0,0,0,0,0,0
2014,5,6,20,0,0,0,0,0,0,0
2014,5,6,20,30,0,0,0,0,0,0
2014,5,6,21,0,0,0,0,0,0,0
2014,5,6,21,30,0,0,0,0,0,0
2014,5,6,22,0,0,0,0,0,0,0
2014,5,6,22,30,0,0,0,0,0,0
2014,5,6,23,0,0,0,0,0,0,0
2014,5,6,23,30,0,0,0,0,0,0
2014,5,7,0,0,0,0,0,0,0,0
2014,5,7,0,30,0,0,0,0,0,0
2014,5,7,1,0,0,0,0,0,0,0
2014,5,7,1,30,0,0,0,0,0,0
2014,5,7,2,0,0,0,0,0,0,0
2014,5,7,2,30,0,0,0,0,0,0
2014,5,7,3,0,0,0,0,0,0,0
2014,5,7,3,30,0,0,0,0,0,0
2014,5,7,4,0,0,0,0,0,0,0
2014,5,7,4,30,0,0,0,0,0,0
2014,5,7,5,0,23,216,38,23,216,38
2014,5,7,5,30,50,410,116,50,410,116
2014,5,7,6,0,67,564,210,67,564,210
2014,5,7,6,30,79,666,310,79,666,310
2014,5,7,7,0,89,739,411,89,739,411
2014,5,7,7,30,97,793,510,97,793,510
2014,5,7,8,0,104,833,604,104,833,604
2014,5,7,8,30,110,864,691,110,864,691
2014,5,7,9,0,115,888,769,115,888,769
2014,5,7,9,30,119,906,836,119,906,836
2014,5,7,10,0,122,920,890,122,920,890
2014,5,7,10,30,124,929,932,124,929,932
2014,5,7,11,0,125,935,959,125,935,959
2014,5,7,11,30,126,937,972,126,937,972
2014,5,7,12,0,126,936,969,126,936,969
2014,5,7,12,30,125,931,952,125,931,952
2014,5,7,13,0,124,924,920,124,924,920
2014,5,7,13,30,121,913,875,121,913,875
2014,5,7,14,0,118,897,816,226,634,719
2014,5,7,14,30,114,877,746,209,622,657
2014,5,7,15,0,109,851,665,144,702,603
2014,5,7,15,30,104,817,577,147,648,523
2014,5,7,16,0,96,774,482,162,457,390
2014,5,7,16,30,87,717,383,147,395,310
2014,5,7,17,0,76,643,284,76,643,284
2014,5,7,17,30,62,545,188,62,545,188
2014,5,7,18,0,39,444,100,39,444,100
2014,5,7,18,30,0,0,0,0,0,0
2014,5,7,19,0,0,0,0,0,0,0
2014,5,7,19,30,0,0,0,0,0,0
2014,5,7,20,0,0,0,0,0,0,0
2014,5,7,20,30,0,0,0,0,0,0
2014,5,7,21,0,0,0,0,0,0,0
2014,5,7,21,30,0,0,0,0,0,0
2014,5,7,22,0,0,0,0,0,0,0
2014,5,7,22,30,0,0,0,0,0,0
2014,5,7,23,0,0,0,0,0,0,0
2014,5,7,23,30,0,0,0,0,0,0
2014,5,8,0,0,0,0,0,0,0,0
2014,5,8,0,30,0,0,0,0,0,0
2014,5,8,1,0,0,0,0,0,0,0
2014,5,8,1,30,0,0,0,0,0,0
2014,5,8,2,0,0,0,0,0,0,0
2014,5,8,2,30,0,0,0,0,0,0
2014,5,8,3,0,0,0,0,0,0,0
2014,5,8,3,30,0,0,0,0,0,0
2014,5,8,4,0,0,0,0,0,0,0
2014,5,8,4,30,0,0,0,0,0,0
2014,5,8,5,0,24,221,40,21,31,23
2014,5,8,5,30,50,409,118,58,68,70
2014,5,8,6,0,67,558,210,96,110,125
2014,5,8,6,30,79,658,309,143,114,183
2014,5,8,7,0,89,729,408,89,729,408
2014,5,8,7,30,97,781,505,97,781,505
2014,5,8,8,0,104,820,598,104,820,598
2014,5,8,8,30,110,850,683,110,850,683
2014,5,8,9,0,114,873,759,114,873,759
2014,5,8,9,30,118,890,824,118,890,824
2014,5,8,10,0,121,902,877,121,902,877
2014,5,8,10,30,123,910,917,123,910,917
2014,5,8,11,0,124,915,943,124,915,943
2014,5,8,11,30,125,916,954,125,916,954
2014,5,8,12,0,125,914,951,125,914,951
2014,5,8,12,30,124,909,933,124,909,933
2014,5,8,13,0,122,900,901,302,574,798
2014,5,8,13,30,120,888,855,266,594,758
2014,5,8,14,0,117,872,797,272,516,674
2014,5,8,14,30,113,852,728,247,510,616
2014,5,8,15,0,108,825,650,212,520,553
2014,5,8,15,30,102,792,563,202,476,479
2014,5,8,16,0,95,749,470,91,715,449
2014,5,8,16,30,87,694,374,103,613,357
2014,5,8,17,0,76,621,278,128,117,166
2014,5,8,17,30,61,524,184,91,83,110
2014,5,8,18,0,40,420,99,53,43,59
2014,5,8,18,30,0,0,0,0,0,0
2014,5,8,19,0,0,0,0,0,0,0
2014,5,8,19,30,0,0,0,0,0,0
2014,5,8,20,0,0,0,0,0,0,0
2014,5,8,20,30,0,0,0,0,0,0
2014,5,8,21,0,0,0,0,0,0,0
2014,5,8,21,30,0,0,0,0,0,0
2014,5,8,22,0,0,0,0,0,0,0
2014,5,8,22,30,0,0,0,0,0,0
2014,5,8,23,0,0,0,0,0,0,0
2014,5,8,23,30,0,0,0,0,0,0
2014,5,9,0,0,0,0,0,0,0,0
2014,5,9,0,30,0,0,0,0,0,0
2014,5,9,1,0,0,0,0,0,0,0
2014,5,9,1,30,0,0,0,0,0,0
2014,5,9,2,0,0,0,0,0,0,0
2014,5,9,2,30,0,0,0,0,0,0
2014,5,9,3,0,0,0,0,0,0,0
2014,5,9,3,30,0,0,0,0,0,0
2014,5,9,4,0,0,0,0,0,0,0
2014,5,9,4,30,0,0,0,0,0,0
2014,5,9,5,0,23,210,40,10,0,10
2014,5,9,5,30,49,385,114,28,0,28
2014,5,9,6,0,65,525,202,50,0,50
2014,5,9,6,30,77,621,296,74,0,74
2014,5,9,7,0,87,689,391,180,80,216
2014,5,9,7,30,95,740,484,224,83,267
2014,5,9,8,0,102,778,572,62,0,62
2014,5,9,8,30,107,808,654,71,0,71
2014,5,9,9,0,112,830,727,122,0,122
2014,5,9,9,30,116,847,790,132,0,132
2014,5,9,10,0,118,860,841,113,0,113
2014,5,9,10,30,121,868,880,118,0,118
2014,5,9,11,0,122,873,905,182,6,188
2014,5,9,11,30,123,875,916,183,7,190
2014,5,9,12,0,123,874,914,269,13,282
2014,5,9,12,30,122,869,897,264,14,277
2014,5,9,13,0,120,862,867,136,0,136
2014,5,9,13,30,118,851,824,130,0,130
2014,5,9,14,0,115,837,769,219,8,226
2014,5,9,14,30,112,817,703,202,5,206
2014,5,9,15,0,107,791,627,156,0,156
2014,5,9,15,30,101,758,544,135,0,135
2014,5,9,16,0,94,715,454,162,1,163
2014,5,9,16,30,85,660,361,129,0,129
2014,5,9,17,0,75,587,267,36,0,36
2014,5,9,17,30,61,491,177,23,0,23
2014,5,9,18,0,40,383,95,12,0,12
2014,5,9,18,30,0,0,0,0,0,0
2014,5,9,19,0,0,0,0,0,0,0
2014,5,9,19,30,0,0,0,0,0,0
2014,5,9,20,0,0,0,0,0,0,0
2014,5,9,20,30,0,0,0,0,0,0
2014,5,9,21,0,0,0,0,0,0,0
2014,5,9,21,30,0,0,0,0,0,0
2014,5,9,22,0,0,0,0,0,0,0
2014,5,9,22,30,0,0,0,0,0,0
2014,5,9,23,0,0,0,0,0,0,0
2014,5,9,23,30,0,0,0,0,0,0
2014,5,10,0,0,0,0,0,0,0,0
2014,5,10,0,30,0,0,0,0,0,0
2014,5,10,1,0,0,0,0,0,0,0
2014,5,10,1,30,0,0,0,0,0,0
2014,5,10,2,0,0,0,0,0,0,0
2014,5,10,2,30,0,0,0,0,0,0
2014,5,10,3,0,0,0,0,0,0,0
2014,5,10,3,30,0,0,0,0,0,0
2014,5,10,4,0,0,0,0,0,0,0
2014,5,10,4,30,0,0,0,0,0,0
2014,5,10,5,0,24,213,41,14,0,14
2014,5,10,5,30,49,382,115,39,0,39
2014,5,10,6,0,65,518,201,69,0,69
2014,5,10,6,30,77,611,293,101,0,101
2014,5,10,7,0,86,677,386,75,0,75
2014,5,10,7,30,94,726,478,92,0,92
2014,5,10,8,0,101,764,564,44,0,44
2014,5,10,8,30,106,794,646,50,0,50
2014,5,10,9,0,111,817,718,216,10,223
2014,5,10,9,30,115,835,781,232,13,243
2014,5,10,10,0,118,849,833,347,35,378
2014,5,10,10,30,120,860,874,359,41,396
2014,5,10,11,0,121,868,901,450,198,629
2014,5,10,11,30,122,875,918,430,232,641
2014,5,10,12,0,123,880,921,396,390,750
2014,5,10,12,30,122,881,910,347,441,741
2014,5,10,13,0,121,880,885,405,315,679
2014,5,10,13,30,119,871,843,366,338,646
2014,5,10,14,0,116,858,789,338,363,623
2014,5,10,14,30,113,838,721,301,369,570
2014,5,10,15,0,108,811,644,301,128,386
2014,5,10,15,30,102,776,557,261,124,334
2014,5,10,16,0,95,731,465,180,14,187
2014,5,10,16,30,86,673,369,146,6,149
2014,5,10,17,0,75,598,273,117,6,119
2014,5,10,17,30,61,500,181,79,0,79
2014,5,10,18,0,41,388,98,43,0,43
2014,5,10,18,30,0,0,0,0,0,0
2014,5,10,19,0,0,0,0,0,0,0
2014,5,10,19,30,0,0,0,0,0,0
2014,5,10,20,0,0,0,0,0,0,0
2014,5,10,20,30,0,0,0,0,0,0
2014,5,10,21,0,0,0,0,0,0,0
2014,5,10,21,30,0,0,0,0,0,0
2014,5,10,22,0,0,0,0,0,0,0
2014,5,10,22,30,0,0,0,0,0,0
2014,5,10,23,0,0,0,0,0,0,0
2014,5,10,23,30,0,0,0,0,0,0
2014,5,11,0,0,0,0,0,0,0,0
2014,5,11,0,30,0,0,0,0,0,0
2014,5,11,1,0,0,0,0,0,0,0
2014,5,11,1,30,0,0,0,0,0,0
2014,5,11,2,0,0,0,0,0,0,0
2014,5,11,2,30,0,0,0,0,0,0
2014,5,11,3,0,0,0,0,0,0,0
2014,5,11,3,30,0,0,0,0,0,0
2014,5,11,4,0,0,0,0,0,0,0
2014,5,11,4,30,0,0,0,0,0,0
2014,5,11,5,0,26,240,46,24,35,27
2014,5,11,5,30,52,417,124,62,72,75
2014,5,11,6,0,68,561,217,100,114,131
2014,5,11,6,30,80,659,315,147,119,190
2014,5,11,7,0,90,729,415,90,729,415
2014,5,11,7,30,98,781,512,98,781,512
2014,5,11,8,0,105,821,605,105,821,605
2014,5,11,8,30,110,851,690,110,851,690
2014,5,11,9,0,115,874,766,115,874,766
2014,5,11,9,30,119,892,832,119,892,832
2014,5,11,10,0,122,905,886,122,905,886
2014,5,11,10,30,124,916,928,124,916,928
2014,5,11,11,0,125,923,956,125,923,956
2014,5,11,11,30,126,926,969,126,926,969
2014,5,11,12,0,126,926,967,126,926,967
2014,5,11,12,30,125,921,950,125,921,950
2014,5,11,13,0,124,914,919,124,914,919
2014,5,11,13,30,122,903,874,122,903,874
2014,5,11,14,0,119,887,816,119,887,816
2014,5,11,14,30,115,867,747,115,867,747
2014,5,11,15,0,110,842,668,110,842,668
2014,5,11,15,30,104,809,580,104,809,580
2014,5,11,16,0,97,768,487,97,768,487
2014,5,11,16,30,88,714,390,88,714,390
2014,5,11,17,0,78,643,292,78,643,292
2014,5,11,17,30,64,549,196,64,549,196
2014,5,11,18,0,43,441,109,43,441,109
2014,5,11,18,30,0,0,0,0,0,0
2014,5,11,19,0,0,0,0,0,0,0
2014,5,11,19,30,0,0,0,0,0,0
2014,5,11,20,0,0,0,0,0,0,0
2014,5,11,20,30,0,0,0,0,0,0
2014,5,11,21,0,0,0,0,0,0,0
2014,5,11,21,30,0,0,0,0,0,0
2014,5,11,22,0,0,0,0,0,0,0
2014,5,11,22,30,0,0,0,0,0,0
2014,5,11,23,0,0,0,0,0,0,0
2014,5,11,23,30,0,0,0,0,0,0
2014,5,12,0,0,0,0,0,0,0,0
2014,5,12,0,30,0,0,0,0,0,0
2014,5,12,1,0,0,0,0,0,0,0
2014,5,12,1,30,0,0,0,0,0,0
2014,5,12,2,0,0,0,0,0,0,0
2014,5,12,2,30,0,0,0,0,0,0
2014,5,12,3,0,0,0,0,0,0,0
2014,5,12,3,30,0,0,0,0,0,0
2014,5,12,4,0,0,0,0,0,0,0
2014,5,12,4,30,0,0,0,0,0,0
2014,5,12,5,0,27,248,48,27,82,34
2014,5,12,5,30,52,421,127,64,144,90
2014,5,12,6,0,68,559,218,97,213,154
2014,5,12,6,30,80,654,315,145,218,223
2014,5,12,7,0,90,722,413,90,722,413
2014,5,12,7,30,98,772,509,98,772,509
2014,5,12,8,0,104,811,600,104,811,600
2014,5,12,8,30,110,840,684,110,840,684
2014,5,12,9,0,114,863,759,114,863,759
2014,5,12,9,30,118,880,824,118,880,824
2014,5,12,10,0,121,892,876,121,892,876
2014,5,12,10,30,123,901,916,123,901,916
2014,5,12,11,0,125,906,942,125,906,942
2014,5,12,11,30,125,907,953,125,907,953
2014,5,12,12,0,125,906,950,125,906,950
2014,5,12,12,30,124,901,933,124,901,933
2014,5,12,13,0,123,893,901,123,893,901
2014,5,12,13,30,121,881,856,121,881,856
2014,5,12,14,0,118,865,799,118,865,799
2014,5,12,14,30,114,844,730,114,844,730
2014,5,12,15,0,109,818,652,109,818,652
2014,5,12,15,30,103,783,566,103,783,566
2014,5,12,16,0,96,740,474,96,740,474
2014,5,12,16,30,87,685,378,87,685,378
2014,5,12,17,0,77,613,283,77,613,283
2014,5,12,17,30,63,519,190,63,519,190
2014,5,12,18,0,43,407,105,43,407,105
2014,5,12,18,30,38,231,52,52,0,52
2014,5,12,19,0,0,0,0,0,0,0
2014,5,12,19,30,0,0,0,0,0,0
2014,5,12,20,0,0,0,0,0,0,0
2014,5,12,20,30,0,0,0,0,0,0
2014,5,12,21,0,0,0,0,0,0,0
2014,5,12,21,30,0,0,0,0,0,0
2014,5,12,22,0,0,0,0,0,0,0
2014,5,12,22,30,0,0,0,0,0,0
2014,5,12,23,0,0,0,0,0,0,0
2014,5,12,23,30,0,0,0,0,0,0
2014,5,13,0,0,0,0,0,0,0,0
2014,5,13,0,30,0,0,0,0,0,0
2014,5,13,1,0,0,0,0,0,0,0
2014,5,13,1,30,0,0,0,0,0,0
2014,5,13,2,0,0,0,0,0,0,0
2014,5,13,2,30,0,0,0,0,0,0
2014,5,13,3,0,0,0,0,0,0,0
2014,5,13,3,30,0,0,0,0,0,0
2014,5,13,4,0,0,0,0,0,0,0
2014,5,13,4,30,0,0,0,0,0,0
2014,5,13,5,0,31,191,48,19,0,19
2014,5,13,5,30,51,402,124,50,0,50
2014,5,13,6,0,67,536,212,86,0,87
2014,5,13,6,30,79,628,307,122,9,125
